idx_from,state_from,onset_from_s,idx_to,state_to,onset_to_s,transition_time_s,transition_id,state_from_freq,subject,block
64,6,240.595625,65,7,243.82500000000002,3.2293750000000045,67,h,DE26NI,B5
65,7,243.82500000000002,66,8,251.1,7.274999999999977,78,h,DE26NI,B5
66,8,251.1,67,1,255.805625,4.705624999999998,81,s,DE26NI,B5
67,1,255.805625,68,2,258.895625,3.0900000000000034,12,h,DE26NI,B5
68,2,258.895625,69,3,262.91,4.01437500000003,23,h,DE26NI,B5
69,3,262.91,70,4,265.64375,2.7337499999999864,34,h,DE26NI,B5
70,4,265.64375,71,5,267.32,1.6762499999999818,45,h,DE26NI,B5
71,5,267.32,72,6,273.675625,6.355625000000032,56,h,DE26NI,B5
0,7,9.671875,1,8,13.2875,3.6156249999999996,78,h,DE26NI,B6
1,8,13.2875,2,9,16.565,3.2775000000000016,89,h,DE26NI,B6
2,9,16.565,3,1,19.925,3.3599999999999994,91,h,DE26NI,B6
3,1,19.925,4,2,23.05,3.125,12,h,DE26NI,B6
4,2,23.05,5,3,27.3175,4.267499999999998,23,h,DE26NI,B6
5,3,27.3175,6,4,29.805,2.4875000000000007,34,h,DE26NI,B6
6,4,29.805,7,5,32.361875,2.556874999999998,45,h,DE26NI,B6
7,5,32.361875,8,6,36.105000000000004,3.7431250000000063,56,h,DE26NI,B6
8,6,36.105000000000004,9,7,40.065625000000004,3.9606250000000003,67,h,DE26NI,B6
9,7,40.065625000000004,10,9,43.785625,3.719999999999999,79,s,DE26NI,B6
10,9,43.785625,11,1,47.53,3.744374999999998,91,h,DE26NI,B6
11,1,47.53,12,2,50.9,3.3699999999999974,12,h,DE26NI,B6
12,2,50.9,13,3,54.540625,3.640625,23,h,DE26NI,B6
13,3,54.540625,14,4,57.036875,2.4962500000000034,34,h,DE26NI,B6
14,4,57.036875,15,5,58.6475,1.6106249999999989,45,h,DE26NI,B6
15,5,58.6475,16,6,61.737500000000004,3.0900000000000034,56,h,DE26NI,B6
16,6,61.737500000000004,17,5,65.2475,3.509999999999998,65,s,DE26NI,B6
17,5,65.2475,18,6,68.655,3.407499999999999,56,h,DE26NI,B6
18,6,68.655,19,7,72.02,3.364999999999995,67,h,DE26NI,B6
19,7,72.02,20,8,78.60375,6.583750000000009,78,h,DE26NI,B6
20,8,78.60375,21,9,81.906875,3.3031249999999943,89,h,DE26NI,B6
21,9,81.906875,22,1,84.71375,2.806875000000005,91,h,DE26NI,B6
22,1,84.71375,23,2,89.94375000000001,5.230000000000004,12,h,DE26NI,B6
23,2,89.94375000000001,24,4,92.83,2.8862499999999898,24,s,DE26NI,B6
24,4,92.83,25,5,94.461875,1.631875000000008,45,h,DE26NI,B6
25,5,94.461875,26,6,97.311875,2.8499999999999943,56,h,DE26NI,B6
26,6,97.311875,27,7,100.455,3.1431249999999977,67,h,DE26NI,B6
27,7,100.455,28,8,103.59,3.135000000000005,78,h,DE26NI,B6
28,8,103.59,29,9,108.391875,4.8018749999999955,89,h,DE26NI,B6
29,9,108.391875,30,1,114.42,6.028125000000003,91,h,DE26NI,B6
30,1,114.42,31,3,119.265625,4.845624999999998,13,s,DE26NI,B6
31,3,119.265625,32,4,121.971875,2.706249999999997,34,h,DE26NI,B6
32,4,121.971875,33,5,124.1975,2.225625000000008,45,h,DE26NI,B6
33,5,124.1975,34,6,127.305,3.1075000000000017,56,h,DE26NI,B6
34,6,127.305,35,7,131.22,3.914999999999992,67,h,DE26NI,B6
35,7,131.22,36,8,136.44375,5.2237499999999955,78,h,DE26NI,B6
36,8,136.44375,37,9,141.775,5.331250000000011,89,h,DE26NI,B6
37,9,141.775,38,8,145.5175,3.742500000000007,98,s,DE26NI,B6
38,8,145.5175,39,9,149.15375,3.6362499999999898,89,h,DE26NI,B6
39,9,149.15375,40,1,153.0225,3.8687500000000057,91,h,DE26NI,B6
40,1,153.0225,41,2,157.211875,4.189374999999984,12,h,DE26NI,B6
41,2,157.211875,42,3,161.9125,4.700625000000002,23,h,DE26NI,B6
42,3,161.9125,43,4,164.270625,2.358125000000001,34,h,DE26NI,B6
43,4,164.270625,44,5,166.1975,1.9268749999999955,45,h,DE26NI,B6
44,5,166.1975,45,7,169.595,3.397500000000008,57,s,DE26NI,B6
45,7,169.595,46,8,175.31,5.715000000000003,78,h,DE26NI,B6
46,8,175.31,47,9,178.8,3.490000000000009,89,h,DE26NI,B6
47,9,178.8,48,1,182.535,3.734999999999985,91,h,DE26NI,B6
48,1,182.535,49,2,185.81375,3.2787500000000023,12,h,DE26NI,B6
49,2,185.81375,50,3,188.845,3.03125,23,h,DE26NI,B6
50,3,188.845,51,4,191.80375,2.958750000000009,34,h,DE26NI,B6
51,4,191.80375,52,6,196.365625,4.561874999999986,46,s,DE26NI,B6
52,6,196.365625,53,7,199.771875,3.40625,67,h,DE26NI,B6
53,7,199.771875,54,8,204.33,4.558125000000018,78,h,DE26NI,B6
54,8,204.33,55,9,208.915,4.5849999999999795,89,h,DE26NI,B6
55,9,208.915,56,1,212.04,3.125,91,h,DE26NI,B6
56,1,212.04,57,2,215.09375,3.053750000000008,12,h,DE26NI,B6
57,2,215.09375,58,3,218.066875,2.9731250000000102,23,h,DE26NI,B6
58,3,218.066875,59,2,220.906875,2.8400000000000034,32,s,DE26NI,B6
59,2,220.906875,60,3,225.221875,4.314999999999998,23,h,DE26NI,B6
60,3,225.221875,61,4,227.63,2.408124999999984,34,h,DE26NI,B6
61,4,227.63,62,5,229.521875,1.8918749999999989,45,h,DE26NI,B6
62,5,229.521875,63,6,233.2475,3.725625000000008,56,h,DE26NI,B6
63,6,233.2475,64,7,236.635,3.3874999999999886,67,h,DE26NI,B6
64,7,236.635,65,8,240.17875,3.543750000000017,78,h,DE26NI,B6
65,8,240.17875,66,1,244.485625,4.306874999999991,81,s,DE26NI,B6
66,1,244.485625,67,2,249.175,4.6893750000000125,12,h,DE26NI,B6
67,2,249.175,68,3,253.38375,4.208749999999981,23,h,DE26NI,B6
68,3,253.38375,69,4,256.150625,2.766874999999999,34,h,DE26NI,B6
69,4,256.150625,70,5,258.27,2.119374999999991,45,h,DE26NI,B6
70,5,258.27,71,6,261.37875,3.108750000000043,56,h,DE26NI,B6
0,6,5.431875,1,7,9.066875,3.635,67,h,DE26NI,B7
1,7,9.066875,2,8,13.258750000000001,4.191875000000001,78,h,DE26NI,B7
2,8,13.258750000000001,3,9,16.526875,3.2681249999999995,89,h,DE26NI,B7
3,9,16.526875,4,1,19.9025,3.3756249999999994,91,h,DE26NI,B7
4,1,19.9025,5,2,22.725625,2.823125000000001,12,h,DE26NI,B7
5,2,22.725625,6,3,25.595,2.869374999999998,23,h,DE26NI,B7
6,3,25.595,7,4,28.28375,2.6887500000000024,34,h,DE26NI,B7
7,4,28.28375,8,5,30.771875,2.488125,45,h,DE26NI,B7
8,5,30.771875,9,6,34.401875000000004,3.6300000000000026,56,h,DE26NI,B7
9,6,34.401875000000004,10,7,37.506875,3.104999999999997,67,h,DE26NI,B7
10,7,37.506875,11,9,42.625,5.118124999999999,79,s,DE26NI,B7
11,9,42.625,12,1,47.115,4.490000000000002,91,h,DE26NI,B7
12,1,47.115,13,2,52.15875,5.043749999999996,12,h,DE26NI,B7
13,2,52.15875,14,3,56.265625,4.106875000000002,23,h,DE26NI,B7
14,3,56.265625,15,4,59.2175,2.951875000000001,34,h,DE26NI,B7
15,4,59.2175,16,5,61.626875,2.409374999999997,45,h,DE26NI,B7
16,5,61.626875,17,6,64.88375,3.256875000000008,56,h,DE26NI,B7
17,6,64.88375,18,5,68.865,3.9812499999999886,65,s,DE26NI,B7
18,5,68.865,19,6,72.02875,3.1637500000000074,56,h,DE26NI,B7
19,6,72.02875,20,7,74.886875,2.858125000000001,67,h,DE26NI,B7
20,7,74.886875,21,8,79.065625,4.178749999999994,78,h,DE26NI,B7
21,8,79.065625,22,9,81.99875,2.933125000000004,89,h,DE26NI,B7
22,9,81.99875,23,1,89.63250000000001,7.633750000000006,91,h,DE26NI,B7
23,1,89.63250000000001,24,2,95.226875,5.594374999999999,12,h,DE26NI,B7
24,2,95.226875,25,4,97.46875,2.241874999999993,24,s,DE26NI,B7
25,4,97.46875,26,5,99.15375,1.6850000000000023,45,h,DE26NI,B7
28,6,105.34375,29,7,109.745625,4.401875000000004,67,h,DE26NI,B7
29,7,109.745625,30,8,113.39750000000001,3.651875000000004,78,h,DE26NI,B7
30,8,113.39750000000001,31,9,116.62875,3.2312499999999886,89,h,DE26NI,B7
31,9,116.62875,32,1,120.24375,3.615000000000009,91,h,DE26NI,B7
32,1,120.24375,33,3,124.705625,4.461874999999992,13,s,DE26NI,B7
33,3,124.705625,34,4,128.565,3.859375,34,h,DE26NI,B7
34,4,128.565,35,5,131.271875,2.7068749999999966,45,h,DE26NI,B7
35,5,131.271875,36,6,135.3675,4.0956250000000125,56,h,DE26NI,B7
36,6,135.3675,37,7,138.725,3.3574999999999875,67,h,DE26NI,B7
37,7,138.725,38,8,144.595,5.8700000000000045,78,h,DE26NI,B7
38,8,144.595,39,9,147.80875,3.2137500000000045,89,h,DE26NI,B7
39,9,147.80875,40,8,151.12875,3.319999999999993,98,s,DE26NI,B7
40,8,151.12875,41,9,155.285625,4.156875000000014,89,h,DE26NI,B7
41,9,155.285625,42,1,159.51375000000002,4.228125000000006,91,h,DE26NI,B7
42,1,159.51375000000002,43,2,162.51250000000002,2.998750000000001,12,h,DE26NI,B7
43,2,162.51250000000002,44,3,165.70375,3.1912499999999966,23,h,DE26NI,B7
44,3,165.70375,45,4,168.005625,2.3018749999999955,34,h,DE26NI,B7
45,4,168.005625,46,5,169.4275,1.421875,45,h,DE26NI,B7
46,5,169.4275,47,7,174.45375,5.0262500000000045,57,s,DE26NI,B7
47,7,174.45375,48,8,179.32750000000001,4.873750000000001,78,h,DE26NI,B7
48,8,179.32750000000001,49,9,183.570625,4.243124999999992,89,h,DE26NI,B7
49,9,183.570625,50,1,186.44375,2.8731249999999875,91,h,DE26NI,B7
50,1,186.44375,51,2,189.81875,3.375,12,h,DE26NI,B7
51,2,189.81875,52,3,193.9475,4.128749999999997,23,h,DE26NI,B7
52,3,193.9475,53,4,197.05375,3.106250000000017,34,h,DE26NI,B7
53,4,197.05375,54,6,200.7475,3.6937499999999943,46,s,DE26NI,B7
54,6,200.7475,55,7,204.0175,3.2700000000000102,67,h,DE26NI,B7
57,8,207.285,58,9,211.06875,3.7837499999999977,89,h,DE26NI,B7
58,9,211.06875,59,1,215.71875,4.650000000000006,91,h,DE26NI,B7
59,1,215.71875,60,2,221.975,6.256249999999994,12,h,DE26NI,B7
60,2,221.975,61,3,225.046875,3.0718750000000057,23,h,DE26NI,B7
61,3,225.046875,62,2,227.98375000000001,2.936875000000015,32,s,DE26NI,B7
62,2,227.98375000000001,63,3,230.71375,2.7299999999999898,23,h,DE26NI,B7
63,3,230.71375,64,4,233.551875,2.838124999999991,34,h,DE26NI,B7
64,4,233.551875,65,5,236.21375,2.661875000000009,45,h,DE26NI,B7
65,5,236.21375,66,6,242.141875,5.928124999999994,56,h,DE26NI,B7
66,6,242.141875,67,7,247.046875,4.905000000000001,67,h,DE26NI,B7
67,7,247.046875,68,8,253.655,6.608125000000001,78,h,DE26NI,B7
68,8,253.655,69,1,260.26187500000003,6.606875000000031,81,s,DE26NI,B7
69,1,260.26187500000003,70,2,263.41375,3.1518749999999613,12,h,DE26NI,B7
70,2,263.41375,71,3,267.71500000000003,4.301250000000039,23,h,DE26NI,B7
71,3,267.71500000000003,72,4,271.35,3.634999999999991,34,h,DE26NI,B7
72,4,271.35,73,5,272.801875,1.4518749999999727,45,h,DE26NI,B7
73,5,272.801875,74,6,276.880625,4.078750000000014,56,h,DE26NI,B7
0,6,14.195,1,7,16.9775,2.782499999999999,67,h,DE26NI,B8
1,7,16.9775,2,8,21.16,4.182500000000001,78,h,DE26NI,B8
2,8,21.16,3,9,24.45,3.289999999999999,89,h,DE26NI,B8
3,9,24.45,4,1,29.4225,4.9725,91,h,DE26NI,B8
4,1,29.4225,5,2,33.410000000000004,3.9875000000000043,12,h,DE26NI,B8
5,2,33.410000000000004,6,3,37.1,3.6899999999999977,23,h,DE26NI,B8
6,3,37.1,7,4,39.841875,2.7418750000000003,34,h,DE26NI,B8
7,4,39.841875,8,5,42.0325,2.190624999999997,45,h,DE26NI,B8
8,5,42.0325,9,6,45.0675,3.0350000000000037,56,h,DE26NI,B8
9,6,45.0675,10,7,48.275625,3.2081249999999955,67,h,DE26NI,B8
10,7,48.275625,11,9,52.831875000000004,4.556250000000006,79,s,DE26NI,B8
11,9,52.831875000000004,12,1,55.730000000000004,2.8981250000000003,91,h,DE26NI,B8
12,1,55.730000000000004,13,2,58.28,2.549999999999997,12,h,DE26NI,B8
13,2,58.28,14,3,61.35375,3.073749999999997,23,h,DE26NI,B8
14,3,61.35375,15,4,63.96,2.606250000000003,34,h,DE26NI,B8
15,4,63.96,16,5,66.1025,2.1425000000000054,45,h,DE26NI,B8
16,5,66.1025,17,6,69.535625,3.4331249999999898,56,h,DE26NI,B8
17,6,69.535625,18,5,72.96375,3.4281250000000085,65,s,DE26NI,B8
18,5,72.96375,19,6,76.08375,3.1199999999999903,56,h,DE26NI,B8
19,6,76.08375,20,7,79.72875,3.6450000000000102,67,h,DE26NI,B8
20,7,79.72875,21,8,84.84375,5.114999999999995,78,h,DE26NI,B8
21,8,84.84375,22,9,90.80875,5.965000000000003,89,h,DE26NI,B8
22,9,90.80875,23,1,94.83562500000001,4.026875000000004,91,h,DE26NI,B8
23,1,94.83562500000001,24,2,99.67,4.834374999999994,12,h,DE26NI,B8
24,2,99.67,25,4,102.88062500000001,3.2106250000000074,24,s,DE26NI,B8
25,4,102.88062500000001,26,5,104.5175,1.6368749999999892,45,h,DE26NI,B8
26,5,104.5175,27,6,107.546875,3.0293750000000017,56,h,DE26NI,B8
27,6,107.546875,28,7,110.6275,3.0806249999999977,67,h,DE26NI,B8
28,7,110.6275,29,8,113.766875,3.139375000000001,78,h,DE26NI,B8
29,8,113.766875,30,9,117.5875,3.820625000000007,89,h,DE26NI,B8
30,9,117.5875,31,1,121.105625,3.5181249999999977,91,h,DE26NI,B8
31,1,121.105625,32,3,127.05875,5.953125,13,s,DE26NI,B8
32,3,127.05875,33,4,129.6325,2.5737499999999898,34,h,DE26NI,B8
33,4,129.6325,34,5,131.66375,2.03125,45,h,DE26NI,B8
34,5,131.66375,35,6,135.81,4.146250000000009,56,h,DE26NI,B8
35,6,135.81,36,7,139.3675,3.5575000000000045,67,h,DE26NI,B8
36,7,139.3675,37,8,142.70375,3.336250000000007,78,h,DE26NI,B8
37,8,142.70375,38,9,147.460625,4.7568749999999795,89,h,DE26NI,B8
38,9,147.460625,39,8,152.38,4.919375000000002,98,s,DE26NI,B8
39,8,152.38,40,9,156.290625,3.9106250000000102,89,h,DE26NI,B8
40,9,156.290625,41,1,159.29500000000002,3.0043750000000102,91,h,DE26NI,B8
41,1,159.29500000000002,42,2,162.25375,2.9587499999999807,12,h,DE26NI,B8
42,2,162.25375,43,3,166.22375,3.969999999999999,23,h,DE26NI,B8
43,3,166.22375,44,4,169.286875,3.0631250000000136,34,h,DE26NI,B8
44,4,169.286875,45,5,172.9375,3.650624999999991,45,h,DE26NI,B8
45,5,172.9375,46,7,176.54,3.602499999999992,57,s,DE26NI,B8
46,7,176.54,47,8,179.565625,3.0256250000000193,78,h,DE26NI,B8
47,8,179.565625,48,9,183.4725,3.906874999999985,89,h,DE26NI,B8
48,9,183.4725,49,1,187.255625,3.7831250000000125,91,h,DE26NI,B8
49,1,187.255625,50,2,191.665625,4.409999999999997,12,h,DE26NI,B8
50,2,191.665625,51,3,196.06,4.394374999999997,23,h,DE26NI,B8
51,3,196.06,52,4,198.595,2.5349999999999966,34,h,DE26NI,B8
52,4,198.595,53,6,203.251875,4.656875000000014,46,s,DE26NI,B8
53,6,203.251875,54,7,205.95250000000001,2.7006250000000023,67,h,DE26NI,B8
54,7,205.95250000000001,55,8,212.21875,6.266249999999985,78,h,DE26NI,B8
55,8,212.21875,56,9,214.85875000000001,2.640000000000015,89,h,DE26NI,B8
56,9,214.85875000000001,57,1,219.35875000000001,4.5,91,h,DE26NI,B8
57,1,219.35875000000001,58,2,222.6275,3.268749999999983,12,h,DE26NI,B8
58,2,222.6275,59,3,226.545625,3.9181250000000034,23,h,DE26NI,B8
59,3,226.545625,60,2,230.65187500000002,4.106250000000017,32,s,DE26NI,B8
60,2,230.65187500000002,61,3,233.3525,2.700624999999974,23,h,DE26NI,B8
61,3,233.3525,62,4,235.450625,2.0981250000000102,34,h,DE26NI,B8
62,4,235.450625,63,5,236.956875,1.5062499999999943,45,h,DE26NI,B8
63,5,236.956875,64,6,240.070625,3.1137500000000102,56,h,DE26NI,B8
64,6,240.070625,65,7,243.54250000000002,3.4718750000000114,67,h,DE26NI,B8
65,7,243.54250000000002,66,8,246.96875,3.426249999999982,78,h,DE26NI,B8
66,8,246.96875,67,1,251.785625,4.81687500000001,81,s,DE26NI,B8
67,1,251.785625,68,2,254.880625,3.094999999999999,12,h,DE26NI,B8
68,2,254.880625,69,3,258.77,3.8893749999999727,23,h,DE26NI,B8
69,3,258.77,70,4,261.2025,2.4325000000000045,34,h,DE26NI,B8
70,4,261.2025,71,5,263.79562500000003,2.593125000000043,45,h,DE26NI,B8
71,5,263.79562500000003,72,6,268.171875,4.37624999999997,56,h,DE26NI,B8
0,9,13.55875,1,1,18.405,4.846250000000001,91,h,DE26NI,Posttest
1,1,18.405,2,3,22.5125,4.107499999999998,13,s,DE26NI,Posttest
2,3,22.5125,3,2,26.181875,3.6693750000000023,32,s,DE26NI,Posttest
3,2,26.181875,4,4,28.84375,2.6618749999999984,24,s,DE26NI,Posttest
4,4,28.84375,5,6,32.325,3.481250000000003,46,s,DE26NI,Posttest
5,6,32.325,6,5,35.5925,3.2674999999999983,65,s,DE26NI,Posttest
6,5,35.5925,7,7,38.503750000000004,2.9112500000000026,57,s,DE26NI,Posttest
7,7,38.503750000000004,8,9,41.940625000000004,3.4368750000000006,79,s,DE26NI,Posttest
8,9,41.940625000000004,9,8,45.080625,3.1399999999999935,98,s,DE26NI,Posttest
9,8,45.080625,10,1,48.46,3.379375000000003,81,s,DE26NI,Posttest
10,1,48.46,11,2,51.67,3.210000000000001,12,h,DE26NI,Posttest
11,2,51.67,12,3,55.5275,3.8575000000000017,23,h,DE26NI,Posttest
12,3,55.5275,13,4,58.096875000000004,2.569375000000001,34,h,DE26NI,Posttest
13,4,58.096875000000004,14,5,60.211875,2.114999999999995,45,h,DE26NI,Posttest
14,5,60.211875,15,6,64.29875,4.086874999999999,56,h,DE26NI,Posttest
15,6,64.29875,16,7,67.52250000000001,3.2237500000000097,67,h,DE26NI,Posttest
16,7,67.52250000000001,17,8,71.986875,4.46437499999999,78,h,DE26NI,Posttest
17,8,71.986875,18,9,76.34875,4.361874999999998,89,h,DE26NI,Posttest
18,9,76.34875,19,1,79.1025,2.753750000000011,91,h,DE26NI,Posttest
19,1,79.1025,20,3,85.00687500000001,5.904375000000002,13,s,DE26NI,Posttest
20,3,85.00687500000001,21,2,88.58562500000001,3.5787499999999994,32,s,DE26NI,Posttest
21,2,88.58562500000001,22,4,93.54875,4.963124999999991,24,s,DE26NI,Posttest
22,4,93.54875,23,6,96.8225,3.273750000000007,46,s,DE26NI,Posttest
23,6,96.8225,24,5,100.636875,3.8143749999999983,65,s,DE26NI,Posttest
24,5,100.636875,25,7,106.726875,6.090000000000003,57,s,DE26NI,Posttest
25,7,106.726875,26,9,111.69500000000001,4.968125000000001,79,s,DE26NI,Posttest
26,9,111.69500000000001,27,8,114.651875,2.9568749999999966,98,s,DE26NI,Posttest
27,8,114.651875,28,1,117.525625,2.873750000000001,81,s,DE26NI,Posttest
28,1,117.525625,29,2,120.0725,2.546875,12,h,DE26NI,Posttest
29,2,120.0725,30,3,123.62375,3.551249999999996,23,h,DE26NI,Posttest
30,3,123.62375,31,4,126.41187500000001,2.788125000000008,34,h,DE26NI,Posttest
31,4,126.41187500000001,32,5,130.535625,4.123750000000001,45,h,DE26NI,Posttest
32,5,130.535625,33,6,134.495,3.9593749999999943,56,h,DE26NI,Posttest
33,6,134.495,34,7,137.605625,3.110624999999999,67,h,DE26NI,Posttest
34,7,137.605625,35,8,143.29,5.684374999999989,78,h,DE26NI,Posttest
35,8,143.29,36,9,146.645625,3.3556250000000034,89,h,DE26NI,Posttest
36,9,146.645625,37,1,149.741875,3.0962499999999977,91,h,DE26NI,Posttest
37,1,149.741875,38,3,154.9875,5.245625000000018,13,s,DE26NI,Posttest
38,3,154.9875,39,2,158.0975,3.109999999999985,32,s,DE26NI,Posttest
39,2,158.0975,40,4,161.04,2.9424999999999955,24,s,DE26NI,Posttest
40,4,161.04,41,6,165.76875,4.728750000000019,46,s,DE26NI,Posttest
42,4,168.71,43,5,170.775,2.0649999999999977,45,h,DE26NI,Posttest
43,5,170.775,44,7,175.32,4.5449999999999875,57,s,DE26NI,Posttest
44,7,175.32,45,9,178.7525,3.4325000000000045,79,s,DE26NI,Posttest
45,9,178.7525,46,8,182.51375000000002,3.761250000000018,98,s,DE26NI,Posttest
46,8,182.51375000000002,47,1,187.015625,4.501874999999984,81,s,DE26NI,Posttest
47,1,187.015625,48,2,190.666875,3.6512500000000045,12,h,DE26NI,Posttest
48,2,190.666875,49,3,194.896875,4.22999999999999,23,h,DE26NI,Posttest
49,3,194.896875,50,4,197.9725,3.0756250000000023,34,h,DE26NI,Posttest
50,4,197.9725,51,5,200.06875,2.0962499999999977,45,h,DE26NI,Posttest
51,5,200.06875,52,6,203.20250000000001,3.1337500000000205,56,h,DE26NI,Posttest
52,6,203.20250000000001,53,7,209.116875,5.914374999999978,67,h,DE26NI,Posttest
53,7,209.116875,54,8,213.115,3.998125000000016,78,h,DE26NI,Posttest
54,8,213.115,55,9,223.55375,10.438749999999999,89,h,DE26NI,Posttest
0,9,14.77875,1,1,21.47875,6.700000000000001,91,h,DE26NI,Pretest
1,1,21.47875,2,3,32.915,11.436249999999998,13,s,DE26NI,Pretest
2,3,32.915,3,2,39.42375,6.508749999999999,32,s,DE26NI,Pretest
3,2,39.42375,4,4,43.935,4.511250000000004,24,s,DE26NI,Pretest
4,4,43.935,5,6,49.94375,6.008749999999999,46,s,DE26NI,Pretest
5,6,49.94375,6,5,57.67875,7.734999999999999,65,s,DE26NI,Pretest
6,5,57.67875,7,7,63.470625,5.791874999999997,57,s,DE26NI,Pretest
7,7,63.470625,8,9,71.4575,7.986874999999998,79,s,DE26NI,Pretest
8,9,71.4575,9,8,80.86375,9.40625,98,s,DE26NI,Pretest
11,8,81.255625,12,1,87.17375,5.918125000000003,81,s,DE26NI,Pretest
12,1,87.17375,13,2,95.38,8.206249999999997,12,h,DE26NI,Pretest
13,2,95.38,14,3,101.71875,6.3387500000000045,23,h,DE26NI,Pretest
14,3,101.71875,15,4,106.070625,4.351875000000007,34,h,DE26NI,Pretest
15,4,106.070625,16,5,111.200625,5.1299999999999955,45,h,DE26NI,Pretest
16,5,111.200625,17,6,117.11375,5.913124999999994,56,h,DE26NI,Pretest
17,6,117.11375,18,7,121.965625,4.851875000000007,67,h,DE26NI,Pretest
18,7,121.965625,19,8,130.4725,8.506874999999994,78,h,DE26NI,Pretest
19,8,130.4725,20,9,136.876875,6.404375000000016,89,h,DE26NI,Pretest
20,9,136.876875,21,1,142.205625,5.328749999999985,91,h,DE26NI,Pretest
21,1,142.205625,22,3,149.42875,7.22312500000001,13,s,DE26NI,Pretest
22,3,149.42875,23,2,154.725,5.296249999999986,32,s,DE26NI,Pretest
23,2,154.725,24,4,158.78375,4.058750000000003,24,s,DE26NI,Pretest
24,4,158.78375,25,6,163.11875,4.335000000000008,46,s,DE26NI,Pretest
25,6,163.11875,26,5,168.905,5.7862499999999955,65,s,DE26NI,Pretest
26,5,168.905,27,7,173.49375,4.5887500000000045,57,s,DE26NI,Pretest
27,7,173.49375,28,9,181.40375,7.909999999999997,79,s,DE26NI,Pretest
28,9,181.40375,29,8,185.600625,4.196875000000006,98,s,DE26NI,Pretest
29,8,185.600625,30,1,189.47,3.869374999999991,81,s,DE26NI,Pretest
30,1,189.47,31,2,193.62187500000002,4.151875000000018,12,h,DE26NI,Pretest
31,2,193.62187500000002,32,3,199.400625,5.778749999999974,23,h,DE26NI,Pretest
32,3,199.400625,33,4,202.99875,3.5981250000000102,34,h,DE26NI,Pretest
33,4,202.99875,34,5,208.181875,5.18312499999999,45,h,DE26NI,Pretest
34,5,208.181875,35,6,214.5,6.318125000000009,56,h,DE26NI,Pretest
35,6,214.5,36,7,219.785,5.284999999999997,67,h,DE26NI,Pretest
36,7,219.785,37,8,223.6425,3.857500000000016,78,h,DE26NI,Pretest
37,8,223.6425,38,9,228.59375,4.9512499999999875,89,h,DE26NI,Pretest
38,9,228.59375,39,1,234.63375,6.039999999999992,91,h,DE26NI,Pretest
39,1,234.63375,40,3,243.150625,8.516874999999999,13,s,DE26NI,Pretest
40,3,243.150625,41,2,247.1775,4.026875000000018,32,s,DE26NI,Pretest
41,2,247.1775,42,4,250.190625,3.0131250000000023,24,s,DE26NI,Pretest
42,4,250.190625,43,6,255.9025,5.711874999999992,46,s,DE26NI,Pretest
43,6,255.9025,44,5,261.030625,5.128124999999983,65,s,DE26NI,Pretest
44,5,261.030625,45,7,264.935625,3.9050000000000296,57,s,DE26NI,Pretest
45,7,264.935625,46,9,269.306875,4.371249999999975,79,s,DE26NI,Pretest
46,9,269.306875,47,8,278.57875,9.271875000000023,98,s,DE26NI,Pretest
47,8,278.57875,48,1,282.58875,4.009999999999991,81,s,DE26NI,Pretest
48,1,282.58875,49,2,287.205625,4.616874999999993,12,h,DE26NI,Pretest
49,2,287.205625,50,3,293.1375,5.931874999999991,23,h,DE26NI,Pretest
50,3,293.1375,51,4,297.045,3.9075000000000273,34,h,DE26NI,Pretest
51,4,297.045,52,5,300.54875,3.503749999999968,45,h,DE26NI,Pretest
52,5,300.54875,53,6,304.5625,4.013750000000016,56,h,DE26NI,Pretest
53,6,304.5625,54,7,307.835,3.2724999999999795,67,h,DE26NI,Pretest
54,7,307.835,55,8,311.291875,3.456875000000025,78,h,DE26NI,Pretest
55,8,311.291875,56,9,321.025625,9.733749999999986,89,h,DE26NI,Pretest
4,4,29.775000000000002,5,5,48.7675,18.992499999999996,45,h,EF06CL,B6
18,2,96.931875,19,4,100.91,3.9781249999999915,24,s,EF06CL,B6
26,1,124.436875,27,2,129.305625,4.8687499999999915,12,h,EF06CL,B6
0,5,9.096875,1,6,11.3475,2.2506249999999994,56,h,EF06CL,B1
1,6,11.3475,2,7,13.790000000000001,2.442500000000001,67,h,EF06CL,B1
4,8,16.20375,5,9,20.680625,4.476875,89,h,EF06CL,B1
5,9,20.680625,6,1,24.145625,3.465,91,h,EF06CL,B1
6,1,24.145625,7,2,27.32875,3.1831250000000004,12,h,EF06CL,B1
7,2,27.32875,8,3,30.565625,3.2368750000000013,23,h,EF06CL,B1
8,3,30.565625,9,4,32.3725,1.8068750000000016,34,h,EF06CL,B1
10,2,32.3725,11,4,32.791875,0.41937499999999517,24,s,EF06CL,B1
11,4,32.791875,12,5,34.721875000000004,1.9300000000000068,45,h,EF06CL,B1
12,5,34.721875000000004,13,6,36.910625,2.188749999999999,56,h,EF06CL,B1
13,6,36.910625,14,7,40.550625000000004,3.6400000000000006,67,h,EF06CL,B1
14,7,40.550625000000004,15,9,42.585,2.034374999999997,79,s,EF06CL,B1
17,1,44.820625,18,2,47.31875,2.4981250000000017,12,h,EF06CL,B1
18,2,47.31875,19,3,49.34,2.021250000000002,23,h,EF06CL,B1
19,3,49.34,20,4,51.5725,2.2324999999999946,34,h,EF06CL,B1
